County,COUNTYFP,Year,Technology,value
Knox,39083,2010,total_Captured Heat from Biologically Derived Methane Gas,0
Knox,39083,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Knox,39083,2022,total_Captured Heat from Biologically Derived Methane Gas,0
Knox,39083,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Knox,39083,2009,total_Hydroelectric,0
Knox,39083,2010,total_Hydroelectric,0
Knox,39083,2011,total_Hydroelectric,0.0
Knox,39083,2012,total_Hydroelectric,0.0
Knox,39083,2013,total_Hydroelectric,0.0
Knox,39083,2014,total_Hydroelectric,0.0
Knox,39083,2015,total_Hydroelectric,0.0
Knox,39083,2016,total_Hydroelectric,0.0
Knox,39083,2017,total_Hydroelectric,0.0
Knox,39083,2018,total_Hydroelectric,0.0
Knox,39083,2019,total_Hydroelectric,0.0
Knox,39083,2020,total_Hydroelectric,0.0
Knox,39083,2021,total_Hydroelectric,0
Knox,39083,2022,total_Hydroelectric,0
Knox,39083,2023,total_Hydroelectric,0.0
Knox,39083,2024,total_Hydroelectric,0.0
Knox,39083,2009,total_Solar Photovoltaic,0
Knox,39083,2010,total_Solar Photovoltaic,0
Knox,39083,2011,total_Solar Photovoltaic,0.01272
Knox,39083,2012,total_Solar Photovoltaic,1.4889999999999999
Knox,39083,2013,total_Solar Photovoltaic,0.058210000000000005
Knox,39083,2014,total_Solar Photovoltaic,0.01854
Knox,39083,2015,total_Solar Photovoltaic,0.05964
Knox,39083,2016,total_Solar Photovoltaic,0.14704
Knox,39083,2017,total_Solar Photovoltaic,0.02627
Knox,39083,2018,total_Solar Photovoltaic,0.10506
Knox,39083,2019,total_Solar Photovoltaic,0.01575
Knox,39083,2020,total_Solar Photovoltaic,0.0056
Knox,39083,2021,total_Solar Photovoltaic,0
Knox,39083,2022,total_Solar Photovoltaic,0
Knox,39083,2023,total_Solar Photovoltaic,0.0184
Knox,39083,2024,total_Solar Photovoltaic,0.04145
Knox,39083,2009,total_Solid Waste,0
Knox,39083,2010,total_Solid Waste,0
Knox,39083,2011,total_Solid Waste,0.0
Knox,39083,2012,total_Solid Waste,0.0
Knox,39083,2013,total_Solid Waste,0.0
Knox,39083,2014,total_Solid Waste,0.0
Knox,39083,2015,total_Solid Waste,0.0
Knox,39083,2016,total_Solid Waste,0.0
Knox,39083,2017,total_Solid Waste,0.0
Knox,39083,2018,total_Solid Waste,0.0
Knox,39083,2019,total_Solid Waste,0.0
Knox,39083,2020,total_Solid Waste,0.0
Knox,39083,2021,total_Solid Waste,0
Knox,39083,2022,total_Solid Waste,0
Knox,39083,2023,total_Solid Waste,0.0
Knox,39083,2024,total_Solid Waste,0.0
Knox,39083,2009,total_Wind,0
Knox,39083,2010,total_Wind,0
Knox,39083,2011,total_Wind,0.0
Knox,39083,2012,total_Wind,0.0
Knox,39083,2013,total_Wind,0.0
Knox,39083,2014,total_Wind,0.0
Knox,39083,2015,total_Wind,0.0
Knox,39083,2016,total_Wind,0.0
Knox,39083,2017,total_Wind,0.0
Knox,39083,2018,total_Wind,0.0
Knox,39083,2019,total_Wind,0.0
Knox,39083,2020,total_Wind,0.0
Knox,39083,2021,total_Wind,0
Knox,39083,2022,total_Wind,0
Knox,39083,2023,total_Wind,0.0
Knox,39083,2024,total_Wind,0.0
Licking,39089,2009,count_Biomass,0.0
Licking,39089,2010,count_Biomass,0.0
Licking,39089,2011,count_Biomass,0.0
Licking,39089,2012,count_Biomass,0.0
Licking,39089,2013,count_Biomass,0.0
Licking,39089,2014,count_Biomass,0.0
Licking,39089,2015,count_Biomass,0.0
Licking,39089,2016,count_Biomass,0.0
Licking,39089,2017,count_Biomass,0.0
Licking,39089,2018,count_Biomass,0.0
Licking,39089,2019,count_Biomass,0.0
Licking,39089,2020,count_Biomass,0
Licking,39089,2021,count_Biomass,0
Licking,39089,2022,count_Biomass,0.0
Licking,39089,2023,count_Biomass,0.0
Licking,39089,2024,count_Biomass,0.0
Licking,39089,2009,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2010,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2018,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2020,count_Captured Heat from Biologically Derived Methane Gas,0
Licking,39089,2021,count_Captured Heat from Biologically Derived Methane Gas,0
Licking,39089,2022,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2023,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2009,count_Hydroelectric,0.0
Licking,39089,2010,count_Hydroelectric,0.0
Licking,39089,2011,count_Hydroelectric,0.0
Licking,39089,2012,count_Hydroelectric,0.0
Licking,39089,2013,count_Hydroelectric,0.0
Licking,39089,2014,count_Hydroelectric,0.0
Licking,39089,2015,count_Hydroelectric,0.0
Licking,39089,2016,count_Hydroelectric,0.0
Licking,39089,2017,count_Hydroelectric,0.0
Licking,39089,2018,count_Hydroelectric,0.0
Licking,39089,2019,count_Hydroelectric,0.0
Licking,39089,2020,count_Hydroelectric,0
Licking,39089,2021,count_Hydroelectric,0
Licking,39089,2022,count_Hydroelectric,0.0
Licking,39089,2023,count_Hydroelectric,0.0
Licking,39089,2024,count_Hydroelectric,0.0
Licking,39089,2009,count_Solar Photovoltaic,1.0
Licking,39089,2010,count_Solar Photovoltaic,1.0
Licking,39089,2011,count_Solar Photovoltaic,2.0
Licking,39089,2012,count_Solar Photovoltaic,8.0
Licking,39089,2013,count_Solar Photovoltaic,8.0
Licking,39089,2014,count_Solar Photovoltaic,8.0
Licking,39089,2015,count_Solar Photovoltaic,7.0
Licking,39089,2016,count_Solar Photovoltaic,8.0
Licking,39089,2017,count_Solar Photovoltaic,7.0
Licking,39089,2018,count_Solar Photovoltaic,6.0
Licking,39089,2019,count_Solar Photovoltaic,5.0
Licking,39089,2020,count_Solar Photovoltaic,0
Licking,39089,2021,count_Solar Photovoltaic,0
Licking,39089,2022,count_Solar Photovoltaic,5.0
Licking,39089,2023,count_Solar Photovoltaic,7.0
Licking,39089,2024,count_Solar Photovoltaic,26.0
Licking,39089,2009,count_Solid Waste,0.0
Licking,39089,2010,count_Solid Waste,0.0
Licking,39089,2011,count_Solid Waste,0.0
Licking,39089,2012,count_Solid Waste,0.0
Licking,39089,2013,count_Solid Waste,0.0
Licking,39089,2014,count_Solid Waste,0.0
Licking,39089,2015,count_Solid Waste,0.0
Licking,39089,2016,count_Solid Waste,0.0
Licking,39089,2017,count_Solid Waste,0.0
Licking,39089,2018,count_Solid Waste,0.0
Licking,39089,2019,count_Solid Waste,0.0
Licking,39089,2020,count_Solid Waste,0
Licking,39089,2021,count_Solid Waste,0
Licking,39089,2022,count_Solid Waste,0.0
Licking,39089,2023,count_Solid Waste,0.0
Licking,39089,2024,count_Solid Waste,0.0
Licking,39089,2009,count_Wind,0.0
Licking,39089,2010,count_Wind,0.0
Licking,39089,2011,count_Wind,0.0
Licking,39089,2012,count_Wind,0.0
Licking,39089,2013,count_Wind,0.0
Licking,39089,2014,count_Wind,0.0
Licking,39089,2015,count_Wind,0.0
Licking,39089,2016,count_Wind,0.0
Licking,39089,2017,count_Wind,0.0
Licking,39089,2018,count_Wind,0.0
Licking,39089,2019,count_Wind,0.0
Licking,39089,2020,count_Wind,0
Licking,39089,2021,count_Wind,0
Licking,39089,2022,count_Wind,0.0
Licking,39089,2023,count_Wind,0.0
Licking,39089,2024,count_Wind,0.0
Licking,39089,2009,total_Biomass,0.0
Licking,39089,2010,total_Biomass,0.0
Licking,39089,2011,total_Biomass,0.0
Licking,39089,2012,total_Biomass,0.0
Licking,39089,2013,total_Biomass,0.0
Licking,39089,2014,total_Biomass,0.0
Licking,39089,2015,total_Biomass,0.0
Licking,39089,2016,total_Biomass,0.0
Licking,39089,2017,total_Biomass,0.0
Licking,39089,2018,total_Biomass,0.0
Licking,39089,2019,total_Biomass,0.0
Licking,39089,2020,total_Biomass,0
Licking,39089,2021,total_Biomass,0
Licking,39089,2022,total_Biomass,0.0
Licking,39089,2023,total_Biomass,0.0
Licking,39089,2024,total_Biomass,0.0
Licking,39089,2009,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2010,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2020,total_Captured Heat from Biologically Derived Methane Gas,0
Licking,39089,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Licking,39089,2022,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Licking,39089,2009,total_Hydroelectric,0.0
Licking,39089,2010,total_Hydroelectric,0.0
Licking,39089,2011,total_Hydroelectric,0.0
Licking,39089,2012,total_Hydroelectric,0.0
Licking,39089,2013,total_Hydroelectric,0.0
Licking,39089,2014,total_Hydroelectric,0.0
Licking,39089,2015,total_Hydroelectric,0.0
Licking,39089,2016,total_Hydroelectric,0.0
Licking,39089,2017,total_Hydroelectric,0.0
Licking,39089,2018,total_Hydroelectric,0.0
Licking,39089,2019,total_Hydroelectric,0.0
Licking,39089,2020,total_Hydroelectric,0
Licking,39089,2021,total_Hydroelectric,0
Licking,39089,2022,total_Hydroelectric,0.0
Licking,39089,2023,total_Hydroelectric,0.0
Licking,39089,2024,total_Hydroelectric,0.0
Licking,39089,2009,total_Solar Photovoltaic,0.06912
Licking,39089,2010,total_Solar Photovoltaic,0.00207
Licking,39089,2011,total_Solar Photovoltaic,0.022568
Licking,39089,2012,total_Solar Photovoltaic,0.08719
Licking,39089,2013,total_Solar Photovoltaic,0.07409
Licking,39089,2014,total_Solar Photovoltaic,0.08837
Licking,39089,2015,total_Solar Photovoltaic,0.96685
Licking,39089,2016,total_Solar Photovoltaic,0.06486
Licking,39089,2017,total_Solar Photovoltaic,0.049460000000000004
Licking,39089,2018,total_Solar Photovoltaic,3.57078
Licking,39089,2019,total_Solar Photovoltaic,0.126715
Licking,39089,2020,total_Solar Photovoltaic,0
Licking,39089,2021,total_Solar Photovoltaic,0
Licking,39089,2022,total_Solar Photovoltaic,0.053385
Licking,39089,2023,total_Solar Photovoltaic,0.073885
Licking,39089,2024,total_Solar Photovoltaic,0.310545
Licking,39089,2009,total_Solid Waste,0.0
Licking,39089,2010,total_Solid Waste,0.0
Licking,39089,2011,total_Solid Waste,0.0
Licking,39089,2012,total_Solid Waste,0.0
Licking,39089,2013,total_Solid Waste,0.0
Licking,39089,2014,total_Solid Waste,0.0
Licking,39089,2015,total_Solid Waste,0.0
Licking,39089,2016,total_Solid Waste,0.0
Licking,39089,2017,total_Solid Waste,0.0
Licking,39089,2018,total_Solid Waste,0.0
Licking,39089,2019,total_Solid Waste,0.0
Licking,39089,2020,total_Solid Waste,0
Licking,39089,2021,total_Solid Waste,0
Licking,39089,2022,total_Solid Waste,0.0
Licking,39089,2023,total_Solid Waste,0.0
Licking,39089,2024,total_Solid Waste,0.0
Licking,39089,2009,total_Wind,0.0
Licking,39089,2010,total_Wind,0.0
Licking,39089,2011,total_Wind,0.0
Licking,39089,2012,total_Wind,0.0
Licking,39089,2013,total_Wind,0.0
Licking,39089,2014,total_Wind,0.0
Licking,39089,2015,total_Wind,0.0
Licking,39089,2016,total_Wind,0.0
Licking,39089,2017,total_Wind,0.0
Licking,39089,2018,total_Wind,0.0
Licking,39089,2019,total_Wind,0.0
Licking,39089,2020,total_Wind,0
Licking,39089,2021,total_Wind,0
Licking,39089,2022,total_Wind,0.0
Licking,39089,2023,total_Wind,0.0
Licking,39089,2024,total_Wind,0.0
Logan,39091,2009,count_Biomass,1.0
Logan,39091,2010,count_Biomass,0.0
Logan,39091,2011,count_Biomass,0
Logan,39091,2012,count_Biomass,0.0
Logan,39091,2013,count_Biomass,0.0
Logan,39091,2014,count_Biomass,0.0
Logan,39091,2015,count_Biomass,0.0
Logan,39091,2016,count_Biomass,0.0
Logan,39091,2017,count_Biomass,0.0
Logan,39091,2018,count_Biomass,0.0
Logan,39091,2019,count_Biomass,0
Logan,39091,2020,count_Biomass,0.0
Logan,39091,2021,count_Biomass,0
Logan,39091,2022,count_Biomass,0
Logan,39091,2023,count_Biomass,0.0
Logan,39091,2024,count_Biomass,0
Logan,39091,2009,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2010,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2011,count_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2018,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2019,count_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2020,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2021,count_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2022,count_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2023,count_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2024,count_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2009,count_Hydroelectric,0.0
Logan,39091,2010,count_Hydroelectric,0.0
Logan,39091,2011,count_Hydroelectric,0
Logan,39091,2012,count_Hydroelectric,0.0
Logan,39091,2013,count_Hydroelectric,0.0
Logan,39091,2014,count_Hydroelectric,0.0
Logan,39091,2015,count_Hydroelectric,0.0
Logan,39091,2016,count_Hydroelectric,0.0
Logan,39091,2017,count_Hydroelectric,0.0
Logan,39091,2018,count_Hydroelectric,0.0
Logan,39091,2019,count_Hydroelectric,0
Logan,39091,2020,count_Hydroelectric,0.0
Logan,39091,2021,count_Hydroelectric,0
Logan,39091,2022,count_Hydroelectric,0
Logan,39091,2023,count_Hydroelectric,0.0
Logan,39091,2024,count_Hydroelectric,0
Logan,39091,2009,count_Solar Photovoltaic,0.0
Logan,39091,2010,count_Solar Photovoltaic,0.0
Logan,39091,2011,count_Solar Photovoltaic,0
Logan,39091,2012,count_Solar Photovoltaic,2.0
Logan,39091,2013,count_Solar Photovoltaic,1.0
Logan,39091,2014,count_Solar Photovoltaic,1.0
Logan,39091,2015,count_Solar Photovoltaic,1.0
Logan,39091,2016,count_Solar Photovoltaic,3.0
Logan,39091,2017,count_Solar Photovoltaic,1.0
Logan,39091,2018,count_Solar Photovoltaic,2.0
Logan,39091,2019,count_Solar Photovoltaic,0
Logan,39091,2020,count_Solar Photovoltaic,2.0
Logan,39091,2021,count_Solar Photovoltaic,0
Logan,39091,2022,count_Solar Photovoltaic,0
Logan,39091,2023,count_Solar Photovoltaic,1.0
Logan,39091,2024,count_Solar Photovoltaic,0
Logan,39091,2009,count_Solid Waste,0.0
Logan,39091,2010,count_Solid Waste,0.0
Logan,39091,2011,count_Solid Waste,0
Logan,39091,2012,count_Solid Waste,0.0
Logan,39091,2013,count_Solid Waste,0.0
Logan,39091,2014,count_Solid Waste,0.0
Logan,39091,2015,count_Solid Waste,0.0
Logan,39091,2016,count_Solid Waste,0.0
Logan,39091,2017,count_Solid Waste,0.0
Logan,39091,2018,count_Solid Waste,0.0
Logan,39091,2019,count_Solid Waste,0
Logan,39091,2020,count_Solid Waste,0.0
Logan,39091,2021,count_Solid Waste,0
Logan,39091,2022,count_Solid Waste,0
Logan,39091,2023,count_Solid Waste,0.0
Logan,39091,2024,count_Solid Waste,0
Logan,39091,2009,count_Wind,0.0
Logan,39091,2010,count_Wind,1.0
Logan,39091,2011,count_Wind,0
Logan,39091,2012,count_Wind,0.0
Logan,39091,2013,count_Wind,0.0
Logan,39091,2014,count_Wind,0.0
Logan,39091,2015,count_Wind,0.0
Logan,39091,2016,count_Wind,0.0
Logan,39091,2017,count_Wind,0.0
Logan,39091,2018,count_Wind,0.0
Logan,39091,2019,count_Wind,0
Logan,39091,2020,count_Wind,0.0
Logan,39091,2021,count_Wind,0
Logan,39091,2022,count_Wind,0
Logan,39091,2023,count_Wind,0.0
Logan,39091,2024,count_Wind,0
Logan,39091,2009,total_Biomass,4.8
Logan,39091,2010,total_Biomass,0.0
Logan,39091,2011,total_Biomass,0
Logan,39091,2012,total_Biomass,0.0
Logan,39091,2013,total_Biomass,0.0
Logan,39091,2014,total_Biomass,0.0
Logan,39091,2015,total_Biomass,0.0
Logan,39091,2016,total_Biomass,0.0
Logan,39091,2017,total_Biomass,0.0
Logan,39091,2018,total_Biomass,0.0
Logan,39091,2019,total_Biomass,0
Logan,39091,2020,total_Biomass,0.0
Logan,39091,2021,total_Biomass,0
Logan,39091,2022,total_Biomass,0
Logan,39091,2023,total_Biomass,0.0
Logan,39091,2024,total_Biomass,0
Logan,39091,2009,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2010,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2011,total_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2019,total_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2022,total_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Logan,39091,2024,total_Captured Heat from Biologically Derived Methane Gas,0
Logan,39091,2009,total_Hydroelectric,0.0
Logan,39091,2010,total_Hydroelectric,0.0
Logan,39091,2011,total_Hydroelectric,0
Logan,39091,2012,total_Hydroelectric,0.0
Logan,39091,2013,total_Hydroelectric,0.0
Logan,39091,2014,total_Hydroelectric,0.0
Logan,39091,2015,total_Hydroelectric,0.0
Logan,39091,2016,total_Hydroelectric,0.0
Logan,39091,2017,total_Hydroelectric,0.0
Logan,39091,2018,total_Hydroelectric,0.0
Logan,39091,2019,total_Hydroelectric,0
Logan,39091,2020,total_Hydroelectric,0.0
Logan,39091,2021,total_Hydroelectric,0
Logan,39091,2022,total_Hydroelectric,0
Logan,39091,2023,total_Hydroelectric,0.0
Logan,39091,2024,total_Hydroelectric,0
Logan,39091,2009,total_Solar Photovoltaic,0.0
Logan,39091,2010,total_Solar Photovoltaic,0.0
Logan,39091,2011,total_Solar Photovoltaic,0
Logan,39091,2012,total_Solar Photovoltaic,0.04536
Logan,39091,2013,total_Solar Photovoltaic,0.011
Logan,39091,2014,total_Solar Photovoltaic,0.00936
Logan,39091,2015,total_Solar Photovoltaic,0.00364
Logan,39091,2016,total_Solar Photovoltaic,0.03455
Logan,39091,2017,total_Solar Photovoltaic,0.01008
Logan,39091,2018,total_Solar Photovoltaic,0.06555
Logan,39091,2019,total_Solar Photovoltaic,0
Logan,39091,2020,total_Solar Photovoltaic,0.020115
Logan,39091,2021,total_Solar Photovoltaic,0
Logan,39091,2022,total_Solar Photovoltaic,0
Logan,39091,2023,total_Solar Photovoltaic,0.03792
Logan,39091,2024,total_Solar Photovoltaic,0
Logan,39091,2009,total_Solid Waste,0.0
Logan,39091,2010,total_Solid Waste,0.0
Logan,39091,2011,total_Solid Waste,0
Logan,39091,2012,total_Solid Waste,0.0
Logan,39091,2013,total_Solid Waste,0.0
Logan,39091,2014,total_Solid Waste,0.0
Logan,39091,2015,total_Solid Waste,0.0
Logan,39091,2016,total_Solid Waste,0.0
Logan,39091,2017,total_Solid Waste,0.0
Logan,39091,2018,total_Solid Waste,0.0
Logan,39091,2019,total_Solid Waste,0
Logan,39091,2020,total_Solid Waste,0.0
Logan,39091,2021,total_Solid Waste,0
Logan,39091,2022,total_Solid Waste,0
Logan,39091,2023,total_Solid Waste,0.0
Logan,39091,2024,total_Solid Waste,0
Logan,39091,2009,total_Wind,0.0
Logan,39091,2010,total_Wind,0.01
Logan,39091,2011,total_Wind,0
Logan,39091,2012,total_Wind,0.0
Logan,39091,2013,total_Wind,0.0
Logan,39091,2014,total_Wind,0.0
Logan,39091,2015,total_Wind,0.0
Logan,39091,2016,total_Wind,0.0
Logan,39091,2017,total_Wind,0.0
Logan,39091,2018,total_Wind,0.0
Logan,39091,2019,total_Wind,0
Logan,39091,2020,total_Wind,0.0
Logan,39091,2021,total_Wind,0
Logan,39091,2022,total_Wind,0
Logan,39091,2023,total_Wind,0.0
Logan,39091,2024,total_Wind,0
Madison,39097,2009,count_Biomass,0
Madison,39097,2010,count_Biomass,0.0
Madison,39097,2011,count_Biomass,0.0
Madison,39097,2012,count_Biomass,0.0
Madison,39097,2013,count_Biomass,0.0
Madison,39097,2014,count_Biomass,0.0
Madison,39097,2015,count_Biomass,0
Madison,39097,2016,count_Biomass,0.0
Madison,39097,2017,count_Biomass,0.0
Madison,39097,2018,count_Biomass,0
Madison,39097,2019,count_Biomass,0.0
Madison,39097,2020,count_Biomass,0.0
Madison,39097,2021,count_Biomass,0
Madison,39097,2022,count_Biomass,0.0
Madison,39097,2023,count_Biomass,0.0
Madison,39097,2024,count_Biomass,0.0
Madison,39097,2009,count_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2010,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2015,count_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2018,count_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2020,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2021,count_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2022,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2023,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2009,count_Hydroelectric,0
Madison,39097,2010,count_Hydroelectric,0.0
Madison,39097,2011,count_Hydroelectric,0.0
Madison,39097,2012,count_Hydroelectric,0.0
Madison,39097,2013,count_Hydroelectric,0.0
Madison,39097,2014,count_Hydroelectric,0.0
Madison,39097,2015,count_Hydroelectric,0
Madison,39097,2016,count_Hydroelectric,0.0
Madison,39097,2017,count_Hydroelectric,0.0
Madison,39097,2018,count_Hydroelectric,0
Madison,39097,2019,count_Hydroelectric,0.0
Madison,39097,2020,count_Hydroelectric,0.0
Madison,39097,2021,count_Hydroelectric,0
Madison,39097,2022,count_Hydroelectric,0.0
Madison,39097,2023,count_Hydroelectric,0.0
Madison,39097,2024,count_Hydroelectric,0.0
Madison,39097,2009,count_Solar Photovoltaic,0
Madison,39097,2010,count_Solar Photovoltaic,1.0
Madison,39097,2011,count_Solar Photovoltaic,10.0
Madison,39097,2012,count_Solar Photovoltaic,9.0
Madison,39097,2013,count_Solar Photovoltaic,6.0
Madison,39097,2014,count_Solar Photovoltaic,6.0
Madison,39097,2015,count_Solar Photovoltaic,0
Madison,39097,2016,count_Solar Photovoltaic,6.0
Madison,39097,2017,count_Solar Photovoltaic,3.0
Madison,39097,2018,count_Solar Photovoltaic,0
Madison,39097,2019,count_Solar Photovoltaic,5.0
Madison,39097,2020,count_Solar Photovoltaic,2.0
Madison,39097,2021,count_Solar Photovoltaic,0
Madison,39097,2022,count_Solar Photovoltaic,3.0
Madison,39097,2023,count_Solar Photovoltaic,5.0
Madison,39097,2024,count_Solar Photovoltaic,2.0
Madison,39097,2009,count_Solid Waste,0
Madison,39097,2010,count_Solid Waste,0.0
Madison,39097,2011,count_Solid Waste,0.0
Madison,39097,2012,count_Solid Waste,0.0
Madison,39097,2013,count_Solid Waste,0.0
Madison,39097,2014,count_Solid Waste,0.0
Madison,39097,2015,count_Solid Waste,0
Madison,39097,2016,count_Solid Waste,0.0
Madison,39097,2017,count_Solid Waste,0.0
Madison,39097,2018,count_Solid Waste,0
Madison,39097,2019,count_Solid Waste,0.0
Madison,39097,2020,count_Solid Waste,0.0
Madison,39097,2021,count_Solid Waste,0
Madison,39097,2022,count_Solid Waste,0.0
Madison,39097,2023,count_Solid Waste,0.0
Madison,39097,2024,count_Solid Waste,0.0
Madison,39097,2009,count_Wind,0
Madison,39097,2010,count_Wind,0.0
Madison,39097,2011,count_Wind,0.0
Madison,39097,2012,count_Wind,0.0
Madison,39097,2013,count_Wind,0.0
Madison,39097,2014,count_Wind,0.0
Madison,39097,2015,count_Wind,0
Madison,39097,2016,count_Wind,0.0
Madison,39097,2017,count_Wind,0.0
Madison,39097,2018,count_Wind,0
Madison,39097,2019,count_Wind,0.0
Madison,39097,2020,count_Wind,0.0
Madison,39097,2021,count_Wind,0
Madison,39097,2022,count_Wind,0.0
